's Cut of the film features roughly fourteen minutes of additional material and has roughly five minutes of content removed, running just under nine minutes longer than the Theatrical Cut. In this version,
During the opening credits, the Initial Entertainment Group logo has been replaced by the Columbia Pictures logo, and "Initial Entertainment Group Presents, in Association with Columbia Pictures" has been replaced with "Columbia Pictures Presents, in Association with Initial Entertainment Group".During the opening montage, right after the scene showing Cassius Clay Sr. (Giancarlo Esposito) completing a painting of Jesus, a new scene has been added showing him attending a meeting with the Louisville Sponsoring Group and going through some paperwork. Cassius Clay Jr. (Will Smith) sits behind his father, looking bored. He then turns around and looks at a picture of a thoroughbred horse, before turning back around and looking contemptuously at the group (00:14).Also during the opening montage, the transition from Sam Cooke (David Elliott) to Angelo Dundee (Ron Silver) reading a newspaper is slightly longer on each side of the edit (00:03).Also in the opening montage, after Howard Bingham (Jeffrey Wright) and Dr. Ferdie Pacheco (Paul Rodriguez) enter the gym, there is more footage of Cooke greeting the crowd and singing to specific people (00:14).Still in the opening montage, as Ali spars in the ring, there is an additional shot of Bingham taking photographs and then a shot of Ali dodging his sparring partner's jabs (00:04).The high elevation shot of the ring at the start of the fight with Sonny Liston (Michael Bentt) has been trimmed (-00:02).At the end of the third round against Liston, the shot of him returning to his corner and sitting down is absent (-00:06).The shot of Malcolm X (Mario Van Peebles) leaving the arena after Ali defeats Liston is longer and occurs during Ali's speech, whereas in the Theatrical Cut, he leaves before Ali starts speaking (00:02).There is an additional scene in between Ali's victory and his visit to Malcolm's apartment. In this scene, the Louisville Sponsoring Group have organized a celebration party for Ali. We see Cassius Sr., Bingham, Pacheco, Luis Sarria (Laurence Mason), and Drew 'Bundini' Brown (Jamie Foxx) drinking and celebrating. Jimmy Cannon (Kim Robillard) then approaches one of the management group and asks where Ali is. He's assured that Ali will be there shortly. We see Howard Cosell (Jon Voight) smoking a cigar, and the film then cuts to an exterior shot of Malcolm's apartment, before cutting inside (00:32).The scene of Ali and Malcolm walking around Harlem is longer. After Ali says, "hold on, I'm doing the rhyming", he stops a boy and says, "You wanna see how fast I am?" He then gets the boy to hold his hand up, and says that he will punch it six times before the boy can count to three. Ali gets into a fighting stance and tells the boy to count. When the boy reaches three, Ali, still in the same stance, says "Did I hurt you?" and the crowd laugh and cheer (00:23).The scene between Ali and Elijah Muhammad (Albert Hall) is longer. After Elijah tells him that his new name is Muhammad Ali, there is some additional dialogue, with Elijah telling Ali, "up until now, I have entrusted your spiritual development to brother Malcom. I do not think that is a wise choice anymore." Ali pauses for a moment, and then nods in agreement (00:15).Immediately after this scene, the scene between Ali and Cassius Sr. is longer. The scene opens with Cassius Sr. asking "what's wrong with the managers and lawyers I got you? They're the best white men I could find, right here in Louisville." Ali says he wants black managers and lawyers and so has gotten Chauncey Eskridge (Joe Morton). Cassius Sr. says of Ali's previous managers, "they saved you from the gangs, from the hyenas, from the jackals of boxing, never cheated you, protected you with a trust fund." Ali asks, "Why do I need protecting from myself?", and Cassius Sr. says "so I gotta go tell them to p*#s off, Cassius don't want you around no more." Ali responds with, "I ain't one of their thoroughbreds or one of their little charity things". Ali then tells his father about the name change. (00:48).After Malcolm is told his suspension has been extended, the film cuts to an exterior shot of a building in Nigeria. In the : 1
Marc Forster: 7
sNeal JimenezMichael Steinberg: 1
Christophe Gans: 2
Tsai Ming-liang: 1
Matthew Robbins: 2
Lone Scherfig: 4
Mike Binder: 4
Douglas Trumbull: 2
sMarlon BrandoStanley Kubrick: 1
Xiaoshuai Wang: 1
sKazuki AkaneYoshiyuki Takei: 1
Denis Villeneuve: 7
Rintarô: 1
Gary Burns: 1
Dewey Nicks: 1
Jez Butterworth: 1
Sturla Gunnarsson: 2
Shawn Levy: 10
Billy Morrissette: 1
Allan Dwan: 2
Daniel Stern: 1
sRobin BuddDonovan Cook: 1
Jay Chandrasekhar: 4
Michael Kalesniko: 1
Barry Skolnick: 1
Larry Fessenden: 2
Yoshiaki Kawajiri: 3
Bill Kroyer: 1
Lucio Fulci: 1
Kevin Bray: 2
 of Photography", a pair of hands turning knobs as he says the words "Sound Recording By", etc.: 1
Rafal Zielinski: 1
James L. Conway: 1
sBarbara PeetersJimmy T. Murakami: 1
Alain Resnais: 4
Andrew V. McLaglen: 3
Eric Karson: 1
Gilbert Cates: 1
sChris WedgeCarlos Saldanha: 2
Élie Chouraqui: 1
Charles Herman-Wurmfeld: 2
sB.Z. GoldbergJustine ShapiroCarlos Bolado: 1
David Butler: 2
sJack HazanDavid Mingay: 1
Paul Glickler: 1
Jay Sandrich: 1
sRobert HoustonKenji Misumi: 1
Dick Lowry: 1
Sidney Poitier: 2
Wallace Wolodarsky: 1
Pete Jones: 1
David Gordon Green: 7
John Lee Hancock: 5
Michael Haneke: 5
Laurent Cantet: 2
Walt Becker: 3
John McKay: 1
sJayne LoaderKevin RaffertyPierce Rafferty: 1
Bill Paxton: 2
Michel Gondry: 7
Joel Zwick: 2
Delmer Daves: 4
John Patrick Shanley: 2
Roberto Rossellini: 3
sJohn HoughVincent McEveety: 1
Fabián Bielinsky: 1
Bart Freundlich: 3
James Isaac: 1
Stacy Peralta: 2
Christine Jeffs: 3
D.J. Caruso: 6
Jean-Pierre Melville: 4
Tom Mankiewicz: 2
Milton Katselas: 1
Bill Rebane: 1
Charles Haid: 1
Ed Decter: 1
Mikhail Kalatozov: 1
George Sidney: 5
Henry Bean: 1
sKelly AsburyLorna Cook: 1
Roman Coppola: 1
David Hugh Jones: 2
Callie Khouri: 1
Finn Taylor: 1
Zacharias Kunuk: 1
Peter Care: 1
Carl Gottlieb: 1
sTommy ChongCheech Marin: 1
Daniel Attias: 1
Anatole Litvak: 4
Marshall Brickman: 1
Jesse Vaughan: 1
sDean DeBloisChris Sanders: 2
Tuck Tucker: 1
sAnthony AbramsAdam Larson Broder: 1
Tom Ropelewski: 2
Michael Lindsay-Hogg: 1
Craig McCracken: 1
Sandra Goldbacher: 1
John Stainton: 1
Shunji Iwai: 1
Yvan Attal: 1
Anthony Asquith: 2
's Cut and the extended laserdisc edition includes a main title sequence at the opening.: 1
Ellory Elkayem: 1
Gary Winick: 5
Chris Ver Wiel: 1
Daniel Mann: 5
Perry Andelin Blake: 1
Gabriele Muccino: 5
Babak Payami: 1
Roy Andersson: 3
Sandra Nettelbeck: 1
Mark Romanek: 2
Andrew Niccol: 3
Raja Amari: 1
sArna SelznickJay MillerDick Schneider: 1
Dale Schott: 1
Desmond Davis: 1
Robert D. Webb: 1
Rich Murray: 1
John Polson: 3
Tim Story: 8
sLouis LeterrierCorey Yuen: 1
Claude Miller: 1
Burr Steers: 3
Patrick Hasburgh: 1
Alan Alda: 3
Michael Campus: 1
Franco Amurri: 2
Burt Kennedy: 1
Clarence Brown: 4
Charles Crichton: 1
Juan José Campanella: 1
Oliver Hirschbiegel: 3
Wych Kaosayananda: 1
Bob Dolman: 1
Steven Shainberg: 2
Eugene Jarecki: 2
Kevin Donovan: 1
Gérard Krawczyk: 4
sPhil VischerMike Nawrocki: 1
Paul Greengrass: 7
sAnthony RussoJoe Russo: 5
 Sarah de JongOrchestral performance by Sydney Youth Orchestra: 1
sIshirô HondaTerry O. Morse: 1
sRick MoranisDave Thomas: 1
sArthur LubinGerry ChiniquyRobert McKimson: 1
Rick Famuyiwa: 3
sBrian KoppelmanDavid Levien: 1
's site for the film. (United States): 1
Peter Kosminsky: 2
Christian Charles: 1
sKunihiko YuyamaJim Malone: 1
Patricia Cardoso: 1
Hilary Birmingham: 1
Isao Takahata: 4
s Cut what is the point of the scene where Tony's Dad gets his job back?: 1
William Wiard: 1
Alberto De Martino: 1
Greydon Clark: 2
Steno: 2
John Alan Schwartz: 2
Bruce D. Clark: 1
Stanislaw Bareja: 1
Ken Shapiro: 1
sJames CameronOvidio G. AssonitisMiller Drake: 1
Georges Lautner: 1
Jeff Tremaine: 6
Charles Stone III: 3
Dylan Kidd: 3
sVal GuestKen HughesJohn Huston: 1
s: The Films of Norman Jewison (1999): 2
Michael Lembeck: 3
Carlos Carrera: 1
Paul Justman: 1
Steven Vidler: 1
Paul Gross: 2
Neil Marshall: 3
Melville Shavelson: 2
Yves Robert: 2
William A. Graham: 1
Massimo Troisi: 1
Gus Trikonis: 1
Marcus Raboy: 5
Rebecca Miller: 4
Seth Kearsley: 1
Robert Harmon: 3
Dan Hoskins: 1
Aleksey Balabanov: 2
Eldar Ryazanov: 5
Petter Næss: 2
Meir Zarchi: 1
 Cy Endfield shot it exactly as she drew it.: 1
Franc. Reyes: 1
Kurt Wimmer: 2
Takashi Miike: 16
Juliusz Machulski: 2
Aaron Lipstadt: 1
sFranco CastellanoGiuseppe Moccia: 3
Les Blank: 1
 Sidney Lumet once commented on the real stage-play scenes seen in this movie: "We used the original set of 'Deathtrap' as our set for Sidney Bruhl's flop play. The Music Box (Theatre) is dark on Mondays, so we shot there on a Monday, along with six hundred dress extras as first-nighters. Thus, the opening scene is a movie of a play-within-a-play which takes place within the play on which the movie is based. If that's not completely clear, it's at least a 'first'!": 1
Tom Brady: 2
Juan Carlos Fresnadillo: 2
Lynne Ramsay: 2
Wen Jiang: 2
Denzel Washington: 2
Marc Lawrence: 4
Joe Carnahan: 5
sLudwig BergerMichael PowellTim Whelan: 1
King Vidor: 2
Just Jaeckin: 2
Thomas Michael Donnelly: 1
Rob Marshall: 4
Menno Meyjes: 1
sMichael ColdeweyMichel Lemire: 1
Todd Louiso: 1
George Clooney: 6
C.B. Harding: 1
sFernando MeirellesKátia Lund: 1
Edward James Olmos: 1
Nancy Savoca: 1
Norman Taurog: 2
Jonathan Wacks: 1
Julien Duvivier: 4
David Greenwalt: 1
Jonathan Liebesman: 5
sAndré HellerOthmar Schmiderer: 1
Nico Mastorakis: 1
Perry Henzell: 1
Leon Ichaso: 1
Reggie Rock Bythewood: 1
sKeith FultonLouis Pepe: 1
Lucky McKee: 3
Ryû Murakami: 1
Richard T. Heffron: 2
sJules BassArthur Rankin Jr.: 2
sTerry HughesIan MacNaughton: 1
sPaolo TavianiVittorio Taviani: 1
sKen AnnakinRichard Franklin: 1
Joe Layton: 1
Chris Marker: 2
Pierre De Moro: 1
Elliott Hong: 1
sPiers HaggardTobe Hooper: 1
Robert J. Rosenthal: 1
Steve Trenbirth: 1
Laetitia Colombani: 1
Robert Dalva: 1
Guy Green: 1
Michael Gordon: 1
Susanne Bier: 4
Mars Callahan: 2
Mark Moskowitz: 1
Dover Koshashvili: 1
Tae-gyun Kim: 1
's Extended Cut?: 1
Glen Morgan: 2
Jonas Åkerlund: 1
sJames HillTom McGowan: 1
Anthony Mann: 3
Henry Levin: 1
Hideo Nakata: 3
Mort Nathan: 2
Francis Glebas: 1
Chris Rock: 3
Peter Sollett: 2
sAkira KurosawaIshirô Honda: 1
sShin'ichirô WatanabeTensai OkamuraHiroyuki Okiura: 1
Ed Solomon: 1
Justin Lin: 7
Rob Zombie: 6
Paul Hunter: 1
Linda Mendoza: 1
sJacques PerrinJacques CluzaudMichel Debats: 1
Anders Thomas Jensen: 4
Bert I. Gordon: 3
Sam Jones: 1
Henry Winkler: 2
Gérard Lauzier: 1
sTed DemmeRichard LaGravenese: 1
Jordan Melamed: 1
Daniel Algrant: 1
Jeffrey Blitz: 3
Jim Fall: 1
Karen Moncrieff: 1
John Malkovich: 1
Bahman Ghobadi: 2
Miles Swain: 1
Baltasar Kormákur: 5
Stan Lathan: 7
Joel Silberg: 1
sAngela ChristliebStephen Kijak: 1
sJim MaloneKunihiko Yuyama: 1
AJ Schnack: 1
Emanuele Crialese: 1
sAndrew StantonLee Unkrich: 1
Andrew Jarecki: 2
Niki Caro: 3
Jean-Xavier de Lestrade: 1
George Marshall: 1
Lionel Jeffries: 1
Dziga Vertov: 1
Robert J. Flaherty: 1
Derek Jarman: 1
 Danny Boyle decided "We can't do this to people, because it was such a tough journey anyway.": 1
sJohnnie ToKa-Fai Wai: 2
Rainer Werner Fassbinder: 2
Michael Steinberg: 1
Clark L. Paylow: 1
sPatrick GilmoreTim Johnson: 1
Aleksandr Rogozhkin: 1
Tim Fywell: 2
Clare Kilner: 2
Jordan Susman: 1
Matteo Garrone: 3
Larry Charles: 5
Gregor Jordan: 3
Todd Graff: 2
Fernando León de Aranoa: 2
Gavin Grazer: 1
Duncan Gibbins: 1
David Webb Peoples: 1
sWoody AllenSenkichi Taniguchi: 1
Peter Mullan: 2
 Clark Johnson, who appears in the film briefly as
Deke's beat partner, is credited as 'Deke's Handsome Partner'.: 1
Shinsuke Sato: 1
Dana Brown: 1
Pier Paolo Pasolini: 3
Casey La Scala: 1
Stephen Chow: 2
sShari Springer BermanRobert Pulcini: 2
Jonathan Prince: 1
André De Toth: 1
Yasujirô Ozu: 1
Robert Hamer: 1
sIshirô HondaShûe Matsubayashi: 1
 John Badham intended to film the movie in black and white but was forced by the studio to shoot in Technicolor. When the movie was re-released on laserdisc in 1991, at the behest of Badham, the lush color was drained from the film. All subsequent home video releases feature the desaturated print.: 1
William Gazecki: 1
James Robinson: 1
sJonathan MooreJ.T.S. Moore: 1
Luchino Visconti: 4
Gordon Chan: 2
Vladimír Michálek: 1
sEfram PotelleKyle Rankin: 1
Helen Stickler: 1
Deepa Mehta: 2
Shane Meadows: 4
Eli Roth: 6
Greg Pritikin: 1
sSatoshi KonKô Matsuo: 1
Bruce A. Evans: 2
Gene Kelly: 1
Howard Storm: 1
Jeff Lieberman: 1
Len Wiseman: 4
 Don Coscarelli explained that it would have cost about half the budget to license even one Elvis song for the movie.: 1
Eric Till: 1
Émile Gaudreault: 1
Isabel Coixet: 2
Nicolas Philibert: 1
Sylvain Chomet: 3
Stephanie Black: 1
Ashutosh Gowariker: 1
Hector Babenco: 2
Gilles Mimouni: 1
Mamoru Oshii: 5
Gabriel Axel: 1
Richard Tuggle: 1
 Steven Spielberg was the executive producer on the picture, but he asked to have his name removed from the credits as he had done two years earlier with another youth comedy, Fandango (1985). Both films would go on to have strong cult followings.: 1
Elem Klimov: 1
 John Fawcett refused to have CGI effects in the film, opting for all of the special creature effects to be done with prosthetics and makeup.: 1
Adam Bernstein: 1
Luigi Cozzi: 2
Ron Casden: 1
Michael Karbelnikoff: 1
Tom McCarthy: 4
James Cox: 1
sJosé PadilhaFelipe Lacerda: 1
Uwe Boll: 3
Marcus Nispel: 3
Peter Hedges: 3
Takashi Yamazaki: 4
sAaron BlaiseRobert Walker: 1
 Peter Collinson decided that, as it was a very British movie, the cars should be British Minis. Fiat still donated scores of cars for filming, as well as the factory grounds. The authorities refused to close the roads, but the Italian Mafia stepped in and shut whole sections of Turin down for filming. The traffic jams in this movie are real, as are people's actions during them.: 1
Bob Gale: 1
sDanny PangOxide Chun Pang: 4
Alfred E. Green: 1
Sidney Lanfield: 1
Billy Ray: 3
sKim BartleyDonnacha O'Briain: 1
Philip Boston: 1
Rolf Schübel: 1
Richard Curtis: 3
Nathaniel Kahn: 1
Lauren Lazin: 1
Steve Anderson: 2
Bo Welch: 1
Scott Hamilton Kennedy: 1
Lucy Walker: 1
sAlexandra PelosiAaron Lubarsky: 1
sAlberto CavalcantiCharles CrichtonBasil Dearden: 1
Carl Theodor Dreyer: 3
René Clément: 1
sJack ConwayRobert Z. Leonard: 1
sFred NibloCharles BrabinChristy Cabanne: 1
Robert Wiene: 1
 - Carlo MaestriniSet by Pasquale GrossiCostumes - Tirelli Costumes, RomeManon Lescaut - Maria Chiara: 1
Michael Lessac: 1
Charles Laughton: 1
Menahem Golan: 2
Kinji Fukasaku: 3
sHoward FranklinBill Murray: 1
sRichard DonnerDavid Mickey Evans: 1
Rodrigo García: 2
Thornton Freeland: 1
Clive Donner: 1
sJohn FordLeslie Goodwins: 1
William A. Seiter: 2
William A. Wellman: 2
sWilliam DieterleMax Reinhardt: 1
sJean CocteauRené Clément: 1
D.W. Griffith: 2
's Cut. Howard Hawks was unhappy with the pacing of the longer, 133 minute cut.: 1
sDonald CrispBuster Keaton: 1
sMelvin FrankNorman Panama: 1
Lloyd Bacon: 1
sAnthony AsquithLeslie Howard: 1
Marcel Camus: 1
's Cut was 107:15 minutes, compared to the theatrical version at 96:23 minutes.: 1
Norman Z. McLeod: 2
Thomas Riedelsheimer: 1
sKirk WongJackie Chan: 1
sMichelangelo AntonioniWim Wenders: 1
Henri-Georges Clouzot: 3
Mark Jones: 1
Hiroyuki Yamaga: 1
Philippe de Broca: 1
Ron Mann: 1
Tom Gilroy: 1
sSam WoodEdmund Goulding: 1
Wayne Kramer: 3
Jonathan Karsh: 1
Bille Woodruff: 3
Peter Webber: 2
Vadim Perelman: 1
Patty Jenkins: 2
Sue Brooks: 1
sNick BroomfieldJoan Churchill: 1
John Hamburg: 3
Joseph Kahn: 2
Siddiq Barmak: 1
Jacques Tati: 4
Louis J. Gasnier: 1
sGeorge ButlerRobert Fiore: 1
L.Q. Jones: 1
Andrzej Wajda: 1
Ken Hughes: 1
Chatrichalerm Yukol: 1
sEric BressJ. Mackye Gruber: 1
Chris Stokes: 1
C. Jay Cox: 1
Gavin O'Connor: 4
Lucas Belvaux: 1
's commentary on DVD: 1
Larry Blamire: 1
Dale Resteghini: 1
Catherine Hardwicke: 4
Bent Hamer: 1
François Dupeyron: 1
Robert Bresson: 5
Bruno Bozzetto: 1
Luis Estrada: 1
sSam WoodSidney Franklin: 1
Charles S. Dutton: 1
Sara Sugarman: 1
sJeff SchafferAlec BergDavid Mandel: 1
Wolfgang Becker: 1
Lisa Gottlieb: 1
Cliff Owen: 1
Nir Bergman: 1
Zack Snyder: 8
John Crowley: 3
sEthan CoenJoel Coen: 7
Matthew Ryan Hoge: 1
Cecil B. DeMille: 1
s Cut video although 6 secs remained missing including the exploding head, neck bite and an additional edit to the shooting of the two zombie children (in response to the 1997 Dunblane massacre). All cuts were fully waived in 2003 from both the : 1
Alex Steyermark: 1
1: 85
Tina Hirsch: 1
Jonathan Hensleigh: 2
sElliot BerlinJoe Fab: 1
sFrank M. CaloNick Hamm: 1
Michael Burke: 1
Daniel Taplitz: 1
sHerman ShumlinHal Mohr: 1
 Wong Kar-Wai discovered the restaurant, China Central, by chance and, seizing Leslie Cheung's absence due to a concert tour, decided to keep shooting. Chang's plot was thus created.: 1
Nunnally Johnson: 1
Michael Davis: 2
Jan Kounen: 2
Masaki Kobayashi: 6
Donna Deitch: 1
Michael Vejar: 4
Michael Reeves: 1
Ryûhei Kitamura: 4
Victor Heerman: 1
sKen KwapisMarisa Silver: 1
Tay Garnett: 1
Jérôme Boivin: 1
Anh Hung Tran: 1
sSergei EisensteinDmitriy Vasilev: 1
Don Chaffey: 1
Marco Tullio Giordana: 1
Roko Belic: 1
sAlejandro G. IñárrituYoussef ChahineAmos Gitai: 1
Janet Greek: 1
Jesús Salvador Treviño: 1
David Byrne: 1
Richard Thorpe: 1
Edward Buzzell: 3
Jack Conway: 2
's edition which adds ca. 6 minutes to the original version (ca. 286 min., see below): 1
Christian Zübert: 1
Corey Yuen: 2
S.S. Wilson: 2
Brent Maddock: 1
Lorene Machado: 1
John Gilling: 1
sUbaldo RagonaSidney Salkow: 1
Jimmy Wang Yu: 1
Paul Wendkos: 1
Marc Singer: 1
sLarry ClarkEdward Lachman: 1
D.A. Pennebaker: 1
sWai Keung LauAlan Mak: 2
Kim Jee-woon: 4
sSam GreenBill Siegel: 1
Kim Ki-duk: 3
sChuck JonesAbe LevitowDave Monahan: 1
Pavel Chukhray: 1
Kang Je-kyu: 2
Lasse Spang Olsen: 1
Jean-François Pouliot: 1
John Putch: 2
Jack Pollexfen: 1
Bernard L. Kowalski: 1
 Max Ophüls' final movie, and his only movie in color.: 1
sVincente MinnelliGeorge Cukor: 1
sKenji KamiyamaHiroyuki Okiura: 1
Lili Fini Zanuck: 1
Kenji Mizoguchi: 2
Tom Savini: 1
Roy Del Ruth: 2
sFred C. NewmeyerSam Taylor: 2
Alan Arkin: 1
sEllen HovdeAlbert MayslesDavid Maysles: 1
Albert Magnoli: 1
sJames W. HorneBuster Keaton: 1
William Keighley: 1
sAndrew AdamsonKelly AsburyConrad Vernon: 1
Jessy Terrero: 1
Mario Van Peebles: 1
Brian Dannelly: 1
sNickolas PerryHarry Thomason: 1
Jared Hess: 4
Robert Shaye: 1
Lewis Allen: 1
sAtsuko FukushimaHiroyuki KitakuboHiroyuki Kitazume: 1
sJoseph M. NewmanJack Arnold: 1
sMervyn LeRoyMichael Curtiz: 1
Bakhtyar Khudojnazarov: 1
Mitchell Leisen: 1
sHarold S. BucquetJack Conway: 1
Morgan Spurlock: 2
sKing VidorJack ConwayW.S. Van Dyke: 1
Albert Lewin: 1
Brian Desmond Hurst: 1
sNorman JewisonSam Peckinpah: 1
Jun Fukuda: 1
Nicolas Winding Refn: 10
Tod Browning: 2
Rawson Marshall Thurber: 3
Shona Auerbach: 1
Will Vinton: 1
Laurent Firode: 1
sMichael SpierigPeter Spierig: 3
Martyn Burke: 1
sMark AchbarPeter Wintonick: 1
Stewart Raffill: 2
Jean Vigo: 2
Gérard Pirès: 1
sShôgo FuruyaSatoshi Kon: 1
sJohn G. BlystoneBuster Keaton: 1
H.C. Potter: 2
Freddie Francis: 2
Imogen Kimmel: 1
Adam McKay: 7
Mark Rosman: 3
Joshua Marston: 1
Pitof: 3
Michael Mayer: 1
sFord BeebeRay Taylor: 1
Ladislao Vajda: 1
Irving Reis: 1
Garson Kanin: 1
David L. Cunningham: 2
sRichard Ray PerezJoan Sekler: 1
Frank Tuttle: 1
 M. Night Shyamalan put the entire cast through a 19th century "boot camp" in order for them to get a good feel for the time period.: 1
Zach Braff: 1
Sung Soo Kim: 1
Nick Hurran: 4
Jeff Balsmeyer: 1
John Curran: 3
Bill Cosby: 1
Ping He: 1
Paul Abascal: 1
Alexander Witt: 1
Kerry Conran: 1
Edgar Wright: 5
's cut version only): 1
Ruggero Deodato: 1
sBibo BergeronVicky JensonRob Letterman: 1
Shane Carruth: 2
Michael Clancy: 1
Bruce W. Smith: 1
Jonathan Caouette: 1
Omar Naim: 1
Takashi Shimizu: 3
Scott Smith: 1
James Wan: 9
Don Mancini: 1
sStephen HillenburgMark Osborne: 1
Robert Stone: 1
Paul Feig: 5
David S. Goyer: 2
sJoseph MealeyMichael Shoob: 1
Jack Haley Jr.: 1
Joe May: 1
Yann Samuell: 1
Jehane Noujaim: 1
Wallace Worsley: 1
Buster Keaton: 1
Erich von Stroheim: 1
Alan Crosland: 1
sCharles ReisnerBuster Keaton: 1
sHoward HawksRichard Rosson: 1
Alexander Hall: 1
Vincent Sherman: 1
sGeorge SidneyBusby Berkeley: 1
sCompton BennettAndrew Marton: 1
Laslo Benedek: 1
Mikio Naruse: 2
sLewis MilestoneCarol ReedGeorge Seaton: 1
Kaneto Shindô: 1
Gillo Pontecorvo: 1
Bill Melendez: 2
Fred Coe: 1
Leslie H. Martinson: 1
Jirí Menzel: 2
Seijun Suzuki: 5
Frederick Wiseman: 1
sRené GoscinnyAlbert Uderzo: 2
Leonid Gaidai: 8
sDonald CammellNicolas Roeg: 1
Vladimir Motyl: 1
Enzo Barboni: 2
H.B. Halicki: 1
Barbara Kopple: 2
Cheh Chang: 9
Robert S. Fiveson: 1
Bruce Gowers: 1
sJoe DanteJohn LandisGeorge Miller: 1
Leos Carax: 2
John Korty: 1
Charles E. Sellier Jr.: 1
Rob Epstein: 1
sJim WheatKen Wheat: 1
Bertrand Tavernier: 2
Don Jurwich: 1
sDonald G. JacksonR.J. Kizer: 1
Siu-Tung Ching: 1
Stephen Chiodo: 1
sColin ChilversJerry KramerJim Blashfield: 1
Étienne Chatiliez: 2
sYimou ZhangFengliang Yang: 1
sMamoru OshiiKôji Sawai: 1
sFax BahrGeorge HickenlooperEleanor Coppola: 1
Ngai Choi Lam: 1
's Cut: 1
Jing Wong: 1
sArnold GlassmanTodd McCarthyStuart Samuels: 1
Rolf de Heer: 1
Glenn Jordan: 1
Bradford May: 1
sTom SternAlex Winter: 1
Markku Pölönen: 1
Tab Murphy: 1
Yoshifumi Kondô: 1
Gisaburô Sugii: 1
Diarmuid Lawrence: 1
sDarrell RooneyRob LaDuca: 1
Scott Spiegel: 1
Skip Woods: 1
sBenny ChanJackie Chan: 1
sLeslie LibmanLarry Williams: 1
Dave Payne: 1
Turi Meyer: 1
Toshihiko Masuda: 1
sHideaki AnnoKazuya Tsurumaki: 1
Tony Silver: 1
Fatih Akin: 2
sMichel OcelotRaymond Burlet: 1
sJane AndersonMartha CoolidgeAnne Heche: 1
Jonathan Parker: 1
Curt Geda: 1
Ben Hopkins: 1
Sabu: 2
Alain Chabat: 1
sKaren DisherGuy Moore: 1
Saul Metzstein: 2
Park Chan-wook: 8
Josef Fares: 1
Lynn Hershman Leeson: 1
Teddy Chan: 1
Jaume Balagueró: 1
Hiroyuki Kitakubo: 1
Mark Mylod: 2
Andrzej Sekula: 1
Ulrich Seidl: 1
Jae-young Kwak: 1
Michael Dowse: 5
sJean-Baptiste AndreaFabrice Canepa: 1
Lee Demarbre: 1
Sion Sono: 10
Bradley Raymond: 1
Lee Chang-dong: 1
sPeter ChungAndrew R. JonesYoshiaki Kawajiri: 1
 Greg Marcks to re-write the role as a woman so that she could play it, and he agreed.: 1
Olivier Dahan: 2
Hugo Rodríguez: 1
sKenta FukasakuKinji Fukasaku: 1
Pen-Ek Ratanaruang: 2
sMamoru OshiiNaoko KusumiMizuho Nishikubo: 1
Hiroyuki Morita: 1
Yôji Yamada: 1
Brett Sullivan: 1
 Mikael Salomon was not impressed, quickly yelled "Cut!" and asked Hauer what he was doing. After a very tense negotiation, Hauer agreed to stick to the original script, but had not bothered to learn the original two-page speech he gave, so had to read it off cue cards.: 1
Mark Hamill: 1
Debra Granik: 2
Cédric Kahn: 1
Grant Harvey: 1
Phil Tippett: 1
Prachya Pinkaew: 2
Christophe Barratier: 1
Ryan Little: 1
sByambasuren DavaaLuigi Falorni: 1
Chris Kentis: 1
Ian Iqbal Rashid: 1
Matthew Vaughn: 6
Andrey Zvyagintsev: 2
John Moore: 4
Jacob Estes: 1
sMark AchbarJennifer Abbott: 1
sDan OllmanSarah PriceChris Smith: 1
Brad McGann: 1
sZana BriskiRoss Kauffman: 1
Ondi Timoner: 1
sWilliam ArntzBetsy ChasseMark Vicente: 1
Kazuaki Kiriya: 2
Robert Greenwald: 2
 Takashi Miike found the result interesting and displayed the cards for a simultaneously eerie and comedic effect.: 1
 Kim ki-Duk wrote the screenplay of the movie in one month, the movie was filmed in 16 days and the film editing was done in 10 days.: 1
Nicole Kassell: 1
Niels Mueller: 1
Shainee Gabel: 1
Jessica Yu: 2
Geoffrey Sax: 1
Walter Bernstein: 1
 Joyce Chopra knew Laura Dern was right for the role of Connie when she heard "Is That the Way You Look?" from James Taylor playing on Dern's answering machine. Ironically and unknown to Dern, Taylor was the movie's music director and had suggested using that song in particular as one of the soundtrack's featured songs.: 1
Malcolm Mowbray: 1
Dan Harris: 1
Shinji Aramaki: 1
sJohn LounsberyWolfgang ReithermanBen Sharpsteen: 1
Busby Berkeley: 1
Bong Joon Ho: 6
Jean-François Richet: 3
Mitch Rouse: 1
Jacques Becker: 2
James Yukich: 1
Ye Lou: 1
sShinji TakagiKatsuhiro Ôtomo: 1
Vincent Kok: 1
Robert Shallcross: 1
Francis Lawrence: 6
Timur Bekmambetov: 4
Ondrej Trojan: 1
Manny Coto: 1
Nimród Antal: 3
Darren Grant: 1
sPetra EpperleinMichael Tucker: 1
Florent-Emilio Siri: 1
Paul Leni: 1
Paul Bogart: 1
Ernie Barbarash: 1
Jannik Johansen: 1
Joe Maggio: 1
Angela Robinson: 2
Christopher Browne: 1
Zak Penn: 1
Kihachi Okamoto: 3
Thomas Jahn: 1
King Hu: 1
sKatsuhiro ÔtomoKôji MorimotoTensai Okamura: 1
Judy Irving: 1
sFrank MillerQuentin TarantinoRobert Rodriguez: 1
Breck Eisner: 3
